st_fdid2,station_data_quality,2009,2010,2011,2012,2013,2014,2015,2016,zero_years,sum_tot_fires,std,variation,geometric_variation
FL36161,1,12,14,22,22,22,23,31,6,0,152,7.837638128197259,0.38586521838461,0.6184140639242801
FL37012,1,11,21,11,15,9,12,5,10,0,94,4.6827952580239325,0.372796073785856,0.45317212833861387
FL37022,1,5,6,15,12,18,8,13,10,0,87,4.4860896112315904,0.3858715018757361,0.4962125173685896
FL38000,1,11,17,15,13,14,16,11,2,0,99,4.718883039751796,0.35669582995978943,0.7879988547331043
FL38012,0,16,27,15,20,22,8,8,6,0,122,7.535629654230248,0.4622253173728421,0.661101708587343
FL38022,0,2,2,0,0,1,0,0,1,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
FL38032,0,0,0,0,0,1,0,3,2,5,6,1.164964745021435,1.452966314513558,0.7842585153737718
FL38041,0,3,10,3,2,5,7,4,2,0,36,2.7774602993176543,0.5773502691896257,0.5880011986578746
FL38061,0,3,3,5,3,1,0,0,0,3,15,1.8850918886280925,0.940449065311059,1.117261798275564
FL38071,0,5,1,4,5,5,7,0,3,1,30,2.3145502494313788,0.5773502691896258,1.012799698316737
FL39011,0,1,3,3,2,4,2,2,1,0,18,1.0350983390135313,0.43033148291193524,0.38598146777068254
FL39012,0,6,3,11,8,9,2,2,8,0,49,3.440826312717007,0.5254854363095401,0.7520735554381384
FL39021,0,1,2,1,0,0,0,0,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
FL39022,0,1,1,0,0,1,0,1,0,4,4,0.5345224838248488,1.0,0.4484626500136215
FL39031,0,9,8,14,3,4,5,0,3,1,46,4.399675312695569,0.7157425057893186,1.273899140991197
FL39041,1,6,14,12,10,9,7,6,14,0,78,3.3273756282434617,0.3192281948202239,0.3732477250978923
FL39051,0,0,9,5,11,6,4,6,3,1,44,3.4226138716316967,0.5821022034029862,1.1502725608989524
FL39071,0,0,2,2,1,0,0,0,0,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
FL40012,0,5,7,11,9,9,3,10,52,0,106,15.881255797772598,1.1211739257921192,1.1221416226512075
FL40022,0,37,32,26,0,0,0,0,0,5,95,16.65136202065336,1.3116566674615728,5.059783757261443
FL40040,1,38,51,47,65,63,94,82,72,0,512,18.60875370049575,0.27198273727389394,0.34317340371483285
FL40041,0,0,0,2,0,0,1,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
FL41011,0,0,6,2,0,1,2,0,0,4,11,2.065879266282796,1.405420439430937,1.08054269465398
FL41012,0,6,9,16,3,14,9,13,0,1,70,5.548487567410986,0.5931582712007627,1.5560358365599467
FL41015,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
FL41022,0,18,24,19,18,9,42,29,7,0,166,11.183533814113881,0.5041560470580163,0.7321955532769517
FL41031,0,0,0,0,0,0,1,1,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
FL41041,0,19,11,0,4,0,0,0,0,5,34,7.106335201775948,1.5640865647421567,2.594033695844432
FL41051,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL42032,1,57,26,28,29,34,33,19,17,0,243,12.328103781893745,0.3796505397566954,0.4341017455067704
FL42082,0,5,4,5,8,12,4,8,4,0,50,2.866057521105554,0.4289522117905443,0.42896311005427723
FL43011,1,16,11,15,12,16,13,12,11,0,106,2.1213203435596424,0.1497595081734674,0.15831802620017532
FL43021,0,9,8,6,5,6,4,2,0,1,40,2.9760952365713798,0.5567764362830021,1.1168620926590958
FL43022,1,30,17,30,21,30,32,27,18,0,205,6.022280061808579,0.21983715783890243,0.276304549012669
FL43031,0,1,0,0,0,0,4,2,0,5,7,1.4577379737113252,1.558387444947959,0.8889530478356302
FL43032,0,12,8,11,28,12,14,14,26,0,125,7.2886898685566255,0.4363484845854286,0.4932505708784327
FL43041,0,1,1,0,1,0,0,0,0,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
FL43042,1,25,28,38,45,30,52,32,24,0,274,9.982126884730384,0.27262553864208905,0.3093138896475196
FL43051,1,4,3,4,2,4,4,4,3,0,28,0.7559289460184544,0.20203050891044216,0.2061967305165031
FL43052,0,2,1,1,5,0,3,5,5,1,22,2.052872551885702,0.6982859770789643,0.9315454021075027
FL43062,0,9,3,3,2,3,0,0,0,3,20,2.9760952365713798,1.1135528725660042,1.3538799614563901
FL43072,1,12,11,11,15,13,11,10,8,0,91,2.065879266282796,0.16988598718395942,0.18443392080348442
FL43081,0,4,7,5,1,2,0,0,0,3,19,2.669269563007828,1.0513149660756935,1.367870395070521
FL43092,0,3,1,1,2,1,2,1,5,0,16,1.4142135623730951,0.6614378277661477,0.5049145965018642
FL43101,0,0,6,0,3,2,6,1,2,2,20,2.390457218668787,0.894427190999916,1.1393963745253646
FL43102,0,5,1,7,6,4,9,4,7,0,43,2.445841952609133,0.42565128413309594,0.6410360043914813
FL43111,0,2,3,1,2,2,2,1,4,0,17,0.9910312089651149,0.43624696982915667,0.3633586390322143
FL43210,1,18,20,22,12,12,10,17,15,0,126,4.234214381508266,0.25147586536118827,0.2970069688314638
FL44015,1,21,11,44,20,16,30,26,34,0,202,10.593124454771864,0.3924340828238894,0.5232579018949672
FL44052,0,20,10,15,25,47,44,47,32,0,240,14.774495398683309,0.4606758320361751,0.7304561503232458
FL45012,0,6,4,5,2,9,9,3,7,0,45,2.615202805574687,0.4348974620173539,0.5393086895613841
FL45021,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL45041,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL45051,0,4,2,3,4,0,6,0,1,2,20,2.138089935299395,0.8,1.1045859769937452
FL45061,0,4,8,2,3,2,0,1,1,1,21,2.5035688811888406,0.8921425711997711,0.942570894202249
FL45071,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL45081,0,6,4,2,2,4,7,6,0,1,31,2.416461403433896,0.5833271393556492,0.9833810825163347
FL45091,0,1,3,3,4,0,0,0,0,4,11,1.685018016012207,1.1463200193562264,1.0678464013352005
FL46011,0,0,0,0,0,0,0,1,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
FL46012,0,0,0,0,1,3,0,1,4,4,9,1.5526475085202969,1.2909944487358056,0.9397179802980551
FL46022,1,8,15,15,12,7,10,11,6,0,84,3.4226138716316967,0.30491067797299276,0.36008903025246997
FL47000,1,96,104,70,84,78,70,83,51,0,636,16.47508942095828,0.19384949694870995,0.24245403348694827
FL47031,0,6,5,4,1,4,3,3,1,0,27,1.7677669529663689,0.4899539464934427,0.5979709477276502
FL48012,0,7,6,9,4,4,5,0,15,1,50,4.399675312695569,0.6584831053261732,1.249387677883096
FL48031,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL48032,0,57,46,42,27,17,35,21,4,0,249,17.233169843564557,0.5179166043590622,1.17739194341037
FL49021,0,16,22,14,13,8,8,5,8,0,94,5.574175147179049,0.4437585875449832,0.5495834090207785
FL49031,0,0,3,15,6,12,7,14,5,1,62,5.391792704790177,0.6507819678010328,1.4803110847215684
FL49041,0,8,12,5,8,6,6,4,2,0,51,3.020761493398643,0.4432413551159731,0.5535567360286373
FL49061,0,2,3,4,8,2,6,6,4,0,35,2.1339098923270936,0.45624912636203746,0.4980833511481251
FL50011,0,0,0,0,0,5,5,5,5,4,20,2.6726124191242437,1.0,1.605789556291859
FL50012,1,11,11,7,13,6,8,11,3,0,70,3.3273756282434617,0.35571141708539233,0.5066839548066302
FL50015,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL50051,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL50061,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL50071,0,0,2,1,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
FL50081,0,1,0,1,1,3,1,1,2,1,10,0.8864052604279183,0.6633249580710799,0.4877558496155101
FL50091,0,1,0,0,1,1,2,0,1,3,6,0.7071067811865476,0.8819171036881969,0.5273030625604476
FL51011,1,6,7,7,5,1,4,4,7,0,41,2.100170061141308,0.38332277184150515,0.5937324484072388
FL51021,0,3,1,2,0,0,2,0,0,4,8,1.1952286093343936,1.118033988749895,0.8242717102229693
FL51041,0,0,2,1,0,3,1,0,3,3,10,1.2817398889233114,0.9591663046625438,0.8299864567147908
FL51061,0,2,4,1,0,0,1,0,0,4,8,1.4142135623730951,1.3228756555322954,0.8529015408785774
FL51071,0,0,3,1,0,0,0,0,0,6,4,1.0690449676496976,2.0,0.6748406150858024
FL51081,0,1,3,3,1,1,1,2,3,0,15,0.9910312089651149,0.4944132324730442,0.41220647026276014
FL51091,0,2,1,0,0,2,1,0,0,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
FL51101,1,10,11,9,4,8,5,8,4,0,59,2.7222627143085005,0.34528048792310784,0.4220064617904056
FL52011,0,14,16,8,8,6,9,4,6,0,71,4.120939559996343,0.4343420829608246,0.4984799721311104
FL52021,1,17,12,11,21,14,18,12,5,0,110,4.949747468305833,0.3367319850445843,0.49115307346654324
FL53012,1,5,3,9,10,8,6,5,5,0,51,2.38671920665766,0.35020727646062255,0.3959611146193407
FL53021,1,98,89,87,67,71,71,59,53,0,595,15.592466129512676,0.19610644057651627,0.2321048834365398
FL53091,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL54011,1,5,7,10,7,7,7,8,6,0,57,1.4577379737113252,0.19138091429185464,0.19196190488900444
FL54511,0,2,0,0,0,0,0,1,1,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
FL54521,1,14,15,15,22,27,12,20,24,0,149,5.3967582862307255,0.2710445705544788,0.3171368265822183
FL55001,0,12,10,12,8,5,8,5,0,1,60,4.0708019567928595,0.507718207057594,1.314681902975083
FL55021,0,3,1,3,0,1,0,2,1,2,11,1.1877349391654208,0.8080176743014171,0.721552172511597
FL55041,0,7,9,8,10,1,6,1,2,0,44,3.6645015252516173,0.6232413273091858,1.0661618192912385
FL56011,0,2,1,2,0,1,1,2,2,1,11,0.7440238091428449,0.5061603966209111,0.4676142020594345
FL56012,1,9,8,8,7,6,15,9,12,0,74,2.9154759474226504,0.2948300571523166,0.3023589581093695
FL56021,0,4,2,5,1,1,0,2,0,2,15,1.807721533549109,0.9018499505645788,0.9406536341678422
FL56022,0,4,4,1,0,0,0,0,2,4,11,1.7677669529663689,1.2026142323020865,1.0749536052904056
FL56031,0,2,1,0,2,2,1,0,0,3,8,0.9258200997725514,0.8660254037844386,0.6701261384950663
FL56041,0,0,1,2,0,0,2,2,0,4,7,0.9910312089651149,1.0594569267279519,0.732082338824857
FL57012,1,21,23,22,19,10,18,25,6,0,144,6.6332495807108,0.34471315683307935,0.579593599211865
FL57022,0,3,3,6,3,0,1,2,11,1,29,3.4615231989895516,0.8932299204819737,1.1179734042075897
FL58011,0,8,5,0,0,0,0,0,0,6,13,3.113908889391045,1.7924892611893914,1.5335161148682293
FL58015,0,0,2,1,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
FL58017,0,2,0,0,0,1,1,1,0,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
FL58031,0,2,3,0,0,0,0,0,0,6,5,1.1877349391654208,1.7776388834631178,0.7865037871768068
FL58041,0,0,0,0,1,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL58051,0,0,0,2,1,1,0,0,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
FL58061,0,3,0,5,4,2,0,0,0,4,14,2.052872551885702,1.097306535409801,1.2490924901891751
FL58081,0,1,3,2,1,2,0,6,4,1,19,1.9226098333849673,0.7572365563125347,0.8369759623941384
FL59003,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL59011,0,0,3,0,0,0,0,0,0,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
FL59041,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL59061,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
FL60011,0,0,1,0,3,3,3,3,0,3,13,1.5059406173077154,0.8668790515065111,0.9876051828626884
FL60021,0,0,4,0,2,1,0,0,2,4,9,1.4577379737113252,1.2120791238484125,0.9147209347477998
FL60024,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL60031,0,0,0,0,2,0,1,1,2,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
FL60041,0,0,3,1,1,1,2,4,0,2,12,1.4142135623730951,0.8819171036881969,0.7950745083543547
FL60051,0,0,0,0,0,1,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL60061,0,0,0,0,1,0,2,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
FL61011,0,5,4,6,8,4,3,5,12,0,47,2.9001231500945415,0.46175605136618525,0.4530263995021757
FL61012,0,1,6,8,4,3,5,5,1,0,33,2.416461403433896,0.5479739793947007,0.7474227372745521
FL61041,1,40,35,31,42,32,41,31,33,0,285,4.657942525560891,0.12230473724865526,0.1335442735338621
FL61091,1,12,25,20,14,7,14,12,8,0,112,5.976143046671968,0.39929785312496247,0.48016230767465196
FL62010,0,1,3,0,0,0,0,0,0,6,4,1.0690449676496976,2.0,0.6748406150858024
FL62011,0,0,0,0,1,1,3,1,0,4,6,1.0350983390135313,1.2909944487358056,0.6748406150858024
FL62071,0,4,0,1,1,2,0,0,0,4,8,1.4142135623730951,1.3228756555322954,0.8529015408785774
FL63011,0,1,5,0,2,0,2,0,1,3,11,1.685018016012207,1.1463200193562264,0.9189080027205674
FL63012,0,8,10,10,11,6,3,3,2,0,53,3.6228441865473595,0.5115261023292814,0.7286888866352523
FL64011,0,4,1,6,0,1,2,4,2,1,20,2.0,0.7483314773547882,0.8769817074330406
FL64012,0,24,31,37,14,24,28,0,0,2,158,13.84351317920625,0.6556668777959428,3.65079582414329
FL64021,1,16,14,25,22,28,25,20,17,0,167,4.969550137731641,0.22268687403337786,0.26349328369289937
FL64022,0,45,36,44,40,33,18,0,0,2,216,18.662414481671824,0.6465588981517071,4.3468326101859445
FL64027,0,0,0,0,0,0,0,0,3,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
FL64031,0,10,13,8,6,8,11,0,0,2,56,4.810702354423639,0.6428571428571429,1.973222853444148
FL64032,0,30,40,29,41,43,26,0,0,2,209,17.266296649832007,0.6182255158093214,4.247768085535843
FL64038,0,0,0,0,0,0,0,34,49,6,83,19.624601906790364,1.769362329808196,4.646225856096557
FL64041,0,1,4,1,1,0,2,0,0,3,9,1.3562026818605375,1.1276546183435798,0.7901676738165127
FL64042,0,4,18,13,22,16,25,16,9,0,123,6.759913355319621,0.41127284129891833,0.6945311044717524
FL64052,0,12,5,5,12,12,8,5,5,0,64,3.4641016151377544,0.4050462936504913,0.4674490499515773
FL65011,0,0,0,1,5,2,3,0,0,4,11,1.8468119248354136,1.2563886328259322,1.075473579441598
FL65012,0,4,8,4,0,2,0,0,0,4,18,2.9154759474226504,1.2120791238484125,1.5064342567669877
FL65031,0,13,10,21,15,2,11,9,7,0,88,5.631543812693436,0.4788933524023972,0.811827644678536
FL65041,0,0,0,0,0,0,3,0,0,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
FL65061,0,0,0,0,0,2,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
FL65071,0,0,0,1,1,0,2,1,0,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
FL65091,0,0,0,0,1,1,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
FL66001,0,3,0,0,2,0,1,2,0,4,8,1.1952286093343936,1.118033988749895,0.8242717102229693
FL66011,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL66012,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL66021,0,0,0,1,0,1,4,2,0,4,8,1.4142135623730951,1.3228756555322954,0.8529015408785774
FL66022,0,0,0,0,0,1,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL66031,0,7,4,4,0,3,7,2,0,2,27,2.7222627143085005,0.7545018069430874,1.2886155687062728
FL66051,0,2,2,1,0,2,1,1,3,1,12,0.9258200997725514,0.5773502691896257,0.5308197717975158
FL66071,0,1,0,0,0,0,0,1,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
FL66081,0,0,0,0,1,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
FL66091,0,0,0,0,2,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
FL67011,0,4,5,2,3,3,1,2,2,0,22,1.2817398889233114,0.43598468393751993,0.41263402744906297
FL67031,0,5,5,0,0,0,0,0,0,6,10,2.3145502494313788,1.7320508075688774,1.291996943464349
GA00101,0,0,0,0,0,0,0,0,3,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
GA00102,0,13,0,15,13,0,0,1,12,3,54,7.00510018282598,0.9707661053393449,2.843613405861903
GA00104,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
GA00204,0,0,0,0,0,0,3,4,4,5,11,1.9226098333849673,1.3079540518125599,1.2198647314848832
GA00301,0,0,21,17,7,11,0,12,9,2,77,7.4053552051394345,0.7196961559738915,2.421622696218313
GA00403,0,0,3,0,2,4,2,0,2,3,13,1.5059406173077154,0.8668790515065111,0.9631171665813332
GA00501,1,16,34,56,42,30,51,43,58,0,330,14.210157332998513,0.3222396372862653,0.5061015052391733
GA00502,1,12,13,18,10,17,17,25,13,0,125,4.718883039751796,0.2825030973281532,0.3105289134967242
GA00605,0,0,0,6,0,0,0,13,9,5,28,5.18238775634773,1.385051387833237,2.328674084993063
GA00606,0,0,1,0,1,2,0,0,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
GA00701,1,25,38,54,46,35,36,53,37,0,324,9.841602656942763,0.22730805727804898,0.2784920621642173
GA00703,1,15,15,18,12,14,14,13,10,0,111,2.356601669474803,0.1588756044013369,0.17527021594558412
GA00801,1,60,97,77,96,100,72,64,70,0,636,15.910463762658118,0.18720598825329832,0.2177255208532809
GA00805,1,14,16,12,28,22,27,13,23,0,155,6.41287766919033,0.3096102077600471,0.3783033511017171
GA00902,0,0,26,7,16,28,33,20,26,1,156,11.263087625386872,0.5402899360437302,2.2346506355943383
GA01002,0,0,0,0,0,0,2,0,3,6,5,1.1877349391654208,1.7776388834631178,0.7865037871768068
GA01003,0,16,17,17,13,16,9,7,2,0,97,5.566160513059505,0.4294157855599697,0.8614238105189398
GA01004,0,8,3,0,1,4,6,2,5,1,29,2.669269563007828,0.6887925639806268,1.0593781662169541
GA01005,0,0,0,3,0,1,2,3,3,3,12,1.4142135623730951,0.8819171036881969,0.9300507197921366
GA01006,0,0,4,1,2,1,1,1,1,1,11,1.1877349391654208,0.8080176743014171,0.5726736856552226
GA01007,0,0,0,0,0,5,1,2,3,4,11,1.8468119248354136,1.2563886328259322,1.075473579441598
GA01008,0,0,0,0,0,1,1,0,1,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
GA01051,0,0,0,2,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
GA01101,1,197,331,360,400,361,403,432,280,0,2764,76.30952009508943,0.2066020836070665,0.28925230462939067
GA01106,0,0,0,0,1,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
GA01200,0,0,0,0,0,0,0,0,2,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
GA01201,0,0,0,22,20,9,19,13,18,2,101,8.814557763803501,0.6530902013481379,2.8299668704815932
GA01301,0,4,4,4,9,0,0,0,0,4,21,3.2486260832190936,1.157642455346973,1.6632433506066966
GA01303,0,6,0,0,0,0,0,0,0,7,6,2.1213203435596424,2.6457513110645907,0.9896985224200869
GA01305,0,0,1,1,0,0,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
GA01306,0,1,6,2,6,6,0,1,3,1,25,2.5319388392523003,0.7578918128598566,1.0621006691389634
GA01402,0,0,0,0,0,7,11,12,13,4,43,5.9985117201805025,1.043924450579695,2.7268264129295554
GA01404,0,0,0,0,4,0,0,0,0,7,4,1.4142135623730951,2.6457513110645907,0.7665389395182867
GA01501,0,15,29,14,0,6,0,22,20,2,106,10.539043057670302,0.744028081250202,2.9722548494949885
GA01502,1,3,8,5,7,4,7,4,9,0,47,2.1671244937540095,0.34504839872823095,0.3892716568241379
GA01507,0,0,0,0,0,2,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
GA01601,0,0,0,0,27,37,38,18,22,3,142,16.166543936696637,0.8519671625260063,4.732098672150779
GA01603,1,72,59,55,24,42,48,39,54,0,393,14.466093361473137,0.2754563108586129,0.3839623110049861
GA01701,0,0,0,0,0,0,0,15,9,6,24,5.7817446699565895,1.8027756377319948,2.258841098212814
GA01703,1,11,13,15,10,16,12,4,11,0,92,3.6645015252516173,0.2980719391478715,0.461294366882226
GA01801,0,0,0,0,0,18,20,10,23,4,71,10.162079371017388,1.071070967423952,3.7664870911619426
GA01802,0,6,15,0,11,7,3,12,18,1,72,6.094494002200441,0.6334307917217433,1.6066142846478626
GA01803,0,2,3,0,0,2,1,1,0,3,9,1.1259916264596033,0.9362388636862621,0.7538044274256626
GA02002,1,17,28,18,22,20,18,10,23,0,156,5.237229365663817,0.25122971720853104,0.3290649693429253
GA02005,1,8,8,9,11,15,16,12,23,0,102,5.11998883927355,0.3756322364836866,0.4130039595128867
GA02008,1,23,21,18,21,25,11,4,12,0,135,7.199950396654529,0.3991073716451613,0.7318028836495243
GA02102,0,0,0,0,0,0,0,16,16,6,32,7.406560798180411,1.7320508075688772,2.711822257034551
GA02201,1,96,92,112,111,102,52,65,77,0,707,21.797362225737317,0.23071643955903057,0.31012783232279295
GA02202,0,0,0,0,0,0,0,1,2,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
GA02203,1,23,38,27,26,45,46,35,43,0,283,9.117291264405235,0.24108678591400262,0.3012160293262145
GA02204,0,0,0,0,0,0,1,0,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
GA02301,0,9,0,0,0,0,0,0,0,7,9,3.181980515339464,2.6457513110645907,1.2571134598090756
GA02302,1,30,29,21,14,27,20,10,10,0,161,8.166788142925501,0.3795940767850316,0.5324631541449363
GA02303,1,40,33,43,34,48,47,35,30,0,310,6.7559497587576205,0.1630867698034134,0.18494713784556294
GA02401,0,1,0,17,8,0,0,6,5,3,37,5.902481318419036,1.1937871797490691,2.173290770421537
GA02502,0,0,0,20,11,0,15,17,15,3,78,8.447315719040153,0.8104349040655953,3.2794092686534206
GA02503,0,5,5,0,1,0,10,6,3,2,30,3.453776401067595,0.8615231988880058,1.4932747874288115
GA02504,0,0,4,0,0,0,0,0,3,6,7,1.6420805617960927,1.755457961063501,1.0055880080597883
GA02505,0,3,9,0,5,0,0,4,7,3,28,3.4226138716316967,0.9147320339189784,1.686918221912065
GA02507,1,30,24,26,29,31,34,37,19,0,230,5.70087712549569,0.18548460006696993,0.22502762141781418
GA02508,0,4,12,3,5,4,6,6,3,0,43,2.9246489410818914,0.5089783401916114,0.4701464585416555
GA02509,1,263,288,254,267,241,258,234,210,0,2015,23.57624409685066,0.08755754628026483,0.10005923748015899
GA02510,0,3,3,0,2,0,2,7,5,2,22,2.3754698783308417,0.8080176743014171,1.1339257961829934
GA02511,0,20,29,0,25,0,26,19,34,2,153,12.72160704134056,0.6222208491224482,3.567543794352101
GA02512,0,4,1,6,1,0,0,9,1,2,22,3.2841611235921855,1.1171096115858643,1.3764375377134748
GA02513,0,0,0,0,0,0,0,3,4,6,7,1.6420805617960927,1.755457961063501,1.0055880080597883
GA02515,0,9,10,0,9,0,8,12,13,2,61,4.983902658989812,0.6114116786548038,2.066576689126944
GA02516,0,0,4,3,2,0,3,1,3,2,16,1.5118578920369088,0.7071067811865476,0.9031578031238214
GA02540,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
GA02702,0,0,0,0,6,0,0,0,0,7,6,2.1213203435596424,2.6457513110645907,0.9896985224200869
GA02705,0,0,0,0,0,0,0,0,4,7,4,1.4142135623730951,2.6457513110645907,0.7665389395182867
GA02706,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
